	Date	Time	TTF	Lat	Long		2D3D	Alt	DOP	SVs	FOM	X	Y	Temp	Bat	Status	SCap	GPS	GSM
	YYYY MM DD

	2014 06 03	13:30:00	89	62.914138	8.184757		3D	44	1.8	5	7	1	0	26	560	01000011	0	01111111	00000000	Init		
	2014 06 03	14:24:00	68	62.910938	8.210890		3D	57	1.7	6	3	4	7	25	571	01000011	704	01111111	00000000	Init		
	2014 06 03	14:45:00	62	62.911028	8.211073		3D	50	1.9	6	0	19	13	25	610	01000010	704	00001111	11111111			
	2014 06 03	15:15:00	62	62.911140	8.210393		3D	24	3.5	4	1	21	8	22	609	01000010	0	00001111	00000000			
	2014 06 03	15:45:00	73	62.911890	8.210070		3D	51	1.8	6	5	35	17	20	608	01000010	0	00001111	00000000			
	2014 06 03	16:15:00	62	62.909163	8.211845		3D	62	2.1	5	3	14	3	19	608	01000010	0	00001111	00000000			
	2014 06 03	16:45:00	65	62.908172	8.211402		3D	22	2.5	4	4	25	10	19	608	01000010	0	00001111	00000000			
	2014 06 03	17:15:00		Time Out								17	6	20	607	00001000	704	00001111	11111111			
	2014 06 03	17:45:00	72	62.908540	8.210843		3D	54	1.3	5	8	3	1	20	608	01000010	0	00001111	00000000			
	2014 06 03	18:15:00	22	62.908752	8.211042		3D	37	1.6	4	1	1	2	20	613	01000010	0	00001111	00000000			
	2014 06 03	18:45:00		Time Out								7	4	19	606	00001000	0	00001111	00000000			
	2014 06 03	19:15:00	73	62.909312	8.212263		3D	86	1.7	6	4	14	5	17	605	01000010	0	00001111	00000000			
	2014 06 03	19:45:00	60	62.908693	8.210937		3D	57	1.7	6	0	7	4	17	605	01000010	700	00001111	11111111			
	2014 06 03	20:15:00	61	62.908475	8.210562		3D	67	1.7	6	2	8	3	16	604	01000010	0	00001111	00000000			
	2014 06 03	20:45:00	61	62.909467	8.212062		3D	71	1.5	8	8	9	11	15	603	01000010	0	00001111	00000000			
	2014 06 03	21:15:00	60	62.909170	8.212170		3D	47	2.6	5	3	1	3	14	603	01000010	0	00001111	00000000			
	2014 06 03	21:45:00	60	62.909173	8.212187		3D	53	1.8	5	0	2	3	15	603	01000010	0	00001111	00000000			
	2014 06 03	22:15:00	68	62.909757	8.213178		3D	0	12.6	5	2	0	0	14	602	01000010	700	00001111	11111111			
	2014 06 03	22:45:00	61	62.909178	8.212192		3D	52	1.1	8	2	2	7	16	603	01000010	0	00001111	00000000			
	2014 06 03	23:15:00	60	62.909803	8.212545		3D	75	2.1	6	0	15	5	14	602	01000010	0	00001111	00000000			
	2014 06 03	23:45:00	61	62.909352	8.212622		3D	72	3.0	5	2	4	2	12	601	01000010	0	00001111	00000000			
	2014 06 04	00:15:00	60	62.909328	8.212610		3D	72	1.5	6	2	2	0	12	601	01000010	0	00001111	00000000			
	2014 06 04	00:45:00	61	62.909383	8.212518		3D	64	1.5	5	4	7	9	12	600	01000010	700	00001111	11111111			
	2014 06 04	01:15:00	70	62.908230	8.210173		3D	41	6.8	4	1	25	10	12	600	01000010	0	00001111	00000000			
	2014 06 04	01:45:00	60	62.909130	8.211762		3D	71	1.6	5	7	18	4	13	601	01000010	0	00001111	00000000			
	2014 06 04	02:15:00	66	62.909262	8.211742		3D	55	2.3	5	3	4	3	14	601	01000010	0	00001111	00000000			
	2014 06 04	02:45:00	61	62.909138	8.211742		3D	62	2.3	5	0	1	0	13	600	01100010	0	00001011	00000000		StartE	
	2014 06 04	03:15:00	67	62.908420	8.210628		3D	50	1.2	7	3	12	4	14	600	01000010	700	00001111	11111111			
	2014 06 04	03:45:00	61	62.908557	8.210367		3D	58	1.5	6	5	16	5	13	600	01000010	0	00001111	00000000			
	2014 06 04	04:15:00	62	62.909685	8.212855		3D	62	2.9	4	0	14	6	13	600	01000010	0	00001111	00000000			
	2014 06 04	04:45:00	63	62.909263	8.212340		3D	58	2.1	5	2	15	8	14	600	01000010	0	00001111	00000000			
	2014 06 04	05:15:00	62	62.908002	8.210092		3D	72	1.9	6	1	17	4	15	601	01000010	0	00001111	00000000			
	2014 06 04	05:45:00	60	62.909168	8.211673		3D	59	1.7	5	4	18	11	15	601	01000010	700	00001111	11111111			
	2014 06 04	06:15:00	60	62.909705	8.212835		3D	105	1.9	4	1	5	5	15	601	01000010	0	00001111	00000000			
	2014 06 04	06:45:00	60	62.909487	8.212252		3D	56	2.3	4	0	1	0	17	602	01000010	0	00001111	00000000			
	2014 06 04	07:15:00		Time Out								0	0	21	604	00001000	0	00001111	00000000			
	2014 06 04	07:45:00	22	62.908840	8.211870		3D	37	5.7	5	1	0	0	21	609	01000010	0	00001111	00000000			
	2014 06 04	08:15:00	66	62.907927	8.209328		3D	55	3.1	6	2	23	8	20	604	01000010	700	00001111	11111111			
	2014 06 04	08:45:00		Time Out								32	4	22	604	00001000	0	00001111	00000000			
	2014 06 04	09:15:00	92	62.909402	8.211388		3D	47	4.4	5	2	4	0	22	604	01001010	0	00001111	00000000			
	2014 06 04	09:45:00	60	62.909380	8.211382		3D	67	1.8	4	2	1	0	23	605	01000010	0	00001111	00000000			
	2014 06 04	10:15:00	68	62.909407	8.211427		3D	16	1.5	4	2	10	2	22	605	01000010	0	00001111	00000000			
	2014 06 04	10:45:00	74	62.909333	8.211290		3D	51	1.4	5	6	2	0	21	604	01000010	704	00001111	11111111			
	2014 06 04	11:15:00	60	62.909145	8.211708		3D	60	2.5	5	1	29	11	22	604	01000010	0	00001111	00000000			
	2014 06 04	11:45:00	56	62.909357	8.212247		2D	0	2.5	3	0	9	2	22	604	10001010	0	00001111	00000000			
	2014 06 04	12:15:00		Time Out								2	0	25	605	00001000	0	00001111	00000000			
	2014 06 04	12:45:00	89	62.909152	8.211680		3D	46	2.7	4	0	38	26	24	605	01001010	0	00001111	00000000			
	2014 06 04	13:15:00	34	62.909538	8.212657		3D	34	2.9	4	3	5	2	24	608	01000010	704	00001111	11111111			
	2014 06 04	13:45:00	69	62.909385	8.210512		3D	57	2.3	4	2	13	4	21	604	01000010	0	00001111	00000000			
	2014 06 04	14:15:00	59	62.908338	8.209178		3D	39	1.7	5	1	23	5	21	603	01000010	0	00001111	00000000			
	2014 06 04	14:45:00	59	62.908528	8.210683		3D	64	1.8	5	1	22	17	22	604	01000010	0	00001111	00000000			
	2014 06 04	15:15:00	61	62.908533	8.210698		3D	79	2.5	4	1	1	0	25	605	01000010	0	00001111	00000000			
	2014 06 04	15:45:00	71	62.908587	8.210525		3D	54	4.3	5	5	0	0	24	605	01000010	700	00001111	11111111			
	2014 06 04	16:15:00	59	62.908485	8.210725		3D	61	1.8	4	0	0	0	24	605	01000010	0	00001111	00000000			
	2014 06 04	16:45:00	92	62.908343	8.208953		3D	58	1.9	4	0	42	20	21	603	01001010	0	00001111	00000000			
	2014 06 04	17:15:00	60	62.909808	8.212617		3D	72	1.2	6	2	13	5	18	602	01000010	0	00001111	00000000			
	2014 06 04	17:45:00	71	62.909337	8.211822		3D	53	1.4	4	0	20	10	18	601	01000010	0	00001111	00000000			
	2014 06 04	18:15:00	71	62.909293	8.211727		3D	78	1.6	4	0	17	12	19	601	01000010	700	00001111	11111111			
	2014 06 04	18:45:00	71	62.909835	8.212483		3D	112	1.7	4	3	2	9	19	601	01000010	0	00001111	00000000			
	2014 06 04	19:15:00	71	62.909488	8.212328		3D	70	2.5	4	0	4	5	19	601	01000010	0	00001111	00000000			
	2014 06 04	19:45:00	61	62.909737	8.212608		3D	65	1.8	6	4	0	0	19	601	01100010	0	00001011	00000000		StartE	
	2014 06 04	20:15:00	23	62.909695	8.212710		3D	60	1.2	6	5	0	0	21	608	01000010	0	00001111	00000000			
	2014 06 04	20:45:00	65	62.909675	8.212580		3D	58	5.1	5	0	2	1	20	602	01000010	700	00001111	11111111			
	2014 06 04	21:15:00	61	62.909612	8.212677		3D	51	4.3	5	2	3	2	18	601	01000010	0	00001111	00000000			
	2014 06 04	21:45:00	59	62.909778	8.212342		3D	81	1.7	5	3	8	4	13	598	01000010	0	00001111	00000000			
	2014 06 04	22:15:00	59	62.908497	8.210955		3D	64	1.3	5	0	19	7	11	595	01000010	0	00001111	00000000			
	2014 06 04	22:45:00	71	62.909708	8.212798		3D	62	1.5	5	1	8	0	11	594	01000010	0	00001111	00000000			
	2014 06 04	23:15:00	71	62.909653	8.212550		3D	75	1.3	7	9	1	2	11	594	01000010	696	00001111	11111111			
	2014 06 04	23:45:00	60	62.909703	8.212558		3D	60	1.6	7	2	0	0	14	596	01000010	0	00001111	00000000			
	2014 06 05	00:15:00	60	62.909810	8.212792		3D	131	1.6	6	13	5	2	14	597	01000010	0	00001111	00000000			
	2014 06 05	00:45:00	60	62.908690	8.211763		3D	50	4.8	4	0	21	2	12	596	01000010	0	00001111	00000000			
	2014 06 05	01:15:00	60	62.908075	8.209687		3D	36	1.6	4	0	12	6	10	593	01000010	0	00001111	00000000			
	2014 06 05	01:45:00	61	62.908525	8.209453		3D	52	1.6	4	0	18	7	10	592	01000010	696	00001111	11111111			
	2014 06 05	02:15:00	60	62.909073	8.211670		3D	71	1.6	4	1	6	0	11	593	01100010	0	00001011	00000000		StartE	
	2014 06 05	02:45:00	69	62.909543	8.212790		3D	0	13.0	5	3	4	0	11	594	01000010	0	00001111	00000000			
	2014 06 05	03:15:00	60	62.909637	8.212827		3D	71	2.7	5	0	3	10	12	594	01000010	0	00001111	00000000			
	2014 06 05	03:45:00	60	62.908007	8.209825		3D	49	3.0	4	1	11	2	13	596	01000010	0	00001111	00000000			
	2014 06 05	04:15:00	84	62.907922	8.209303		3D	36	2.1	4	0	23	8	13	595	01000010	696	00001111	11111111			
	2014 06 05	04:45:00	70	62.908597	8.210762		3D	57	1.9	6	1	11	3	13	595	01000010	0	00001111	00000000			
	2014 06 05	05:15:00	61	62.909503	8.212313		3D	51	1.1	8	4	13	8	13	595	01000010	0	00001111	00000000			
	2014 06 05	05:45:00	60	62.909597	8.212578		3D	54	1.7	5	0	1	1	14	596	01000010	0	00001111	00000000			
	2014 06 05	06:15:00	59	62.909523	8.212458		3D	68	4.0	5	1	0	0	19	600	01000010	0	00001111	00000000			
	2014 06 05	06:45:00	61	62.909405	8.212535		3D	37	2.0	4	2	0	0	19	600	01000010	700	00001111	11111111			
	2014 06 05	07:15:00	71	62.909773	8.212810		3D	0	12.8	5	2	7	7	20	600	01000010	0	00001111	00000000			
	2014 06 05	07:45:00	70	62.909825	8.212660		3D	54	1.5	6	0	2	2	18	599	01000010	0	00001111	00000000			
	2014 06 05	08:15:00	60	62.909813	8.212742		3D	152	2.2	4	3	22	4	19	600	01000010	0	00001111	00000000			
	2014 06 05	08:45:00	27	62.909775	8.212698		3D	121	1.2	6	10	1	0	22	606	01000010	0	00001111	00000000			
	2014 06 05	09:15:00	60	62.909820	8.212802		3D	69	1.6	5	2	3	1	22	602	01000010	700	00001111	11111111			
	2014 06 05	09:45:00	22	62.909602	8.213150		3D	47	2.1	4	0	5	4	25	608	01000010	0	00001111	00000000			
	2014 06 05	10:15:00	22	62.909787	8.212773		3D	92	1.6	4	0	0	0	25	610	01000010	0	00001111	00000000			
	2014 06 05	10:45:00	56	62.909847	8.212985		2D	0	2.3	3	0	6	5	24	604	10001010	0	00001111	00000000			
	2014 06 05	11:15:00	72	62.909483	8.212783		3D	49	1.2	4	4	0	0	24	603	01000010	0	00001111	00000000			
	2014 06 05	11:45:00	22	62.909507	8.212747		3D	64	1.2	5	2	0	0	24	608	01000010	700	00001111	11111111			
	2014 06 05	12:15:00	56	62.909557	8.212382		3D	65	1.7	6	4	0	1	25	604	01001010	0	00001111	00000000			
	2014 06 05	12:45:00	71	62.909545	8.212590		3D	64	2.3	4	0	1	0	26	604	01000010	0	00001111	00000000			
	2014 06 05	13:15:00	69	62.908850	8.208875		3D	60	1.9	5	6	26	10	25	604	01000010	0	00001111	00000000			
	2014 06 05	13:45:00	77	50.811582	8.210032		3D	64	5.7	4	1	25	6	24	603	01000010	0	00001111	00000000			
	2014 06 05	14:15:00	26	62.908212	8.210115		3D	64	3.1	4	2	5	3	23	606	01000010	700	00001111	11111111			
	2014 06 05	14:45:00	44	62.909703	8.212750		3D	64	2.0	4	0	1	0	22	604	01000010	0	00001111	00000000			
	2014 06 05	15:15:00	57	62.909723	8.212692		3D	72	1.8	6	2	2	0	24	603	01000010	0	00001111	00000000			
	2014 06 05	15:45:00	22	62.909892	8.212740		3D	115	4.3	5	3	1	0	24	608	01000010	0	00001111	00000000			
	2014 06 05	16:15:00	47	62.910270	8.212273		3D	101	1.8	4	13	3	4	27	605	01000010	0	00001111	00000000			
	2014 06 05	16:45:00	60	62.909063	8.211537		3D	52	2.0	4	0	21	4	26	605	01000010	700	00001111	11111111			
	2014 06 05	17:15:00	72	62.908270	8.209210		3D	30	1.8	5	3	22	16	24	603	01000010	0	00001111	00000000			
	2014 06 05	17:45:00	72	62.908655	8.209873		3D	55	1.3	5	6	17	15	23	602	01000010	0	00001111	00000000			
	2014 06 05	18:15:00	22	62.909903	8.213172		3D	131	1.6	4	1	0	0	24	608	01000010	0	00001111	00000000			
	2014 06 05	18:45:00	68	62.909657	8.212615		3D	63	1.3	5	0	11	6	23	602	01000010	0	00001111	00000000			
	2014 06 05	19:15:00	60	62.909650	8.212548		3D	67	1.8	5	5	1	1	21	601	01000010	700	00001111	11111111			
	2014 06 05	19:45:00	67	62.909425	8.212708		3D	76	1.8	5	1	17	19	18	599	01000010	0	00001111	00000000			
	2014 06 05	20:15:00	62	62.908840	8.211713		3D	50	1.4	6	0	32	10	17	598	01000010	0	00001111	00000000			
	2014 06 05	20:45:00	61	62.909567	8.212508		3D	65	2.2	4	1	8	3	17	597	01000010	0	00001111	00000000			
	2014 06 05	21:15:00	67	62.908682	8.211145		3D	63	2.2	7	1	25	15	17	598	01100010	0	00001011	00000000		StartE	
	2014 06 05	21:45:00	60	62.909385	8.212412		3D	67	1.8	7	1	7	3	16	597	01000010	700	00001111	11111111			
	2014 06 05	22:15:00	32	62.909455	8.212570		3D	50	1.6	5	2	2	5	17	600	01000010	0	00001111	00000000			
	2014 06 05	22:45:00	36	62.909420	8.212290		3D	55	1.8	5	1	0	0	17	599	01000010	0	00001111	00000000			
	2014 06 05	23:15:00	66	62.909338	8.212033		3D	87	2.3	7	5	4	0	18	598	01000010	0	00001111	00000000			
	2014 06 05	23:45:00	68	62.909653	8.212757		3D	35	3.4	6	3	4	2	17	597	01000010	0	00001111	00000000			
	2014 06 06	00:15:00	61	62.909563	8.212568		3D	56	1.4	6	9	9	10	17	597	01000010	696	00001111	11111111			
	2014 06 06	00:45:00	60	62.909362	8.212263		3D	68	1.6	5	3	11	2	17	597	01000010	0	00001111	00000000			
	2014 06 06	01:15:00	56	62.908680	8.210830		3D	51	2.6	4	3	21	19	15	597	01000010	0	00001111	00000000			
	2014 06 06	01:45:00	62	62.908385	8.209473		3D	37	2.2	4	0	18	5	14	595	01000010	0	00001111	00000000			
	2014 06 06	02:15:00	61	62.909222	8.211585		3D	61	2.0	4	0	14	7	14	594	01000010	0	00001111	00000000			
	2014 06 06	02:45:00	61	62.909593	8.212423		3D	99	1.5	4	4	7	4	15	594	01000010	696	00001111	11111111			
	2014 06 06	03:15:00	72	62.909163	8.211987		3D	52	1.9	5	0	9	7	16	596	01000010	0	00001111	00000000			
	2014 06 06	03:45:00	60	62.909120	8.211995		3D	50	3.0	5	1	2	2	17	597	01000010	0	00001111	00000000			
	2014 06 06	04:15:00	37	62.909152	8.212058		3D	44	2.0	4	1	2	4	19	600	01000010	0	00001111	00000000			
	2014 06 06	04:45:00	65	62.907812	8.208975		3D	138	1.6	6	3	25	5	18	597	01000010	0	00001111	00000000			
	2014 06 06	05:15:00	60	62.908337	8.209358		3D	36	2.6	5	5	23	6	16	596	01100010	696	00001011	11111111		StartE	
	2014 06 06	05:45:00	60	62.908747	8.210988		3D	65	1.3	7	3	1	0	17	597	01000010	0	00001111	00000000			
	2014 06 06	06:15:00	52	62.909140	8.212035		3D	61	1.2	7	2	8	2	18	597	01000010	0	00001111	00000000			
	2014 06 06	06:45:00	61	62.909208	8.212200		3D	63	1.7	5	3	0	0	19	599	01000010	0	00001111	00000000			
	2014 06 06	07:15:00		Time Out								4	2	21	599	00001000	0	00001111	00000000			
	2014 06 06	07:45:00	25	62.908940	8.212545		3D	35	4.3	5	3	0	0	22	604	01000010	696	00001111	11111111			
	2014 06 06	08:15:00	71	62.908908	8.211695		3D	61	1.3	7	3	9	0	25	601	01000010	0	00001111	00000000			
	2014 06 06	08:45:00	64	62.908945	8.211663		3D	67	1.1	7	4	13	5	23	600	01000010	0	00001111	00000000			
	2014 06 06	09:15:00	24	62.910033	8.212843		3D	85	1.6	6	5	0	0	27	608	01000010	0	00001111	00000000			
	2014 06 06	09:45:00	62	62.909963	8.212800		3D	105	2.2	4	3	0	1	28	604	01000010	0	00001111	00000000			
	2014 06 06	10:15:00	61	62.909248	8.211795		3D	41	3.8	5	0	29	14	29	605	01000010	700	00001111	11111111			
	2014 06 06	10:45:00	45	62.908527	8.210755		3D	39	1.1	4	0	7	8	27	605	01000010	0	00001111	00000000			
	2014 06 06	11:15:00	72	62.908230	8.209000		3D	59	1.6	4	3	34	23	25	602	01000010	0	00001111	00000000			
	2014 06 06	11:45:00	21	62.908387	8.210180		3D	55	2.4	4	0	8	4	25	608	01000010	0	00001111	00000000			
	2014 06 06	12:15:00	70	62.909562	8.212708		3D	60	1.8	5	5	0	0	25	602	01000010	0	00001111	00000000			
	2014 06 06	12:45:00	19	62.909317	8.212258		3D	111	1.7	5	3	0	0	25	608	01000010	700	00001111	11111111			
	2014 06 06	13:15:00	66	62.909623	8.212633		3D	54	1.9	5	0	2	1	25	602	01000010	0	00001111	00000000			
	2014 06 06	13:45:00	27	62.909915	8.212337		3D	58	5.3	4	2	0	0	25	606	01000010	0	00001111	00000000			
	2014 06 06	14:15:00	69	62.909778	8.212652		3D	56	1.4	6	3	2	0	24	602	01000010	0	00001111	00000000			
	2014 06 06	14:45:00	23	62.909817	8.212678		3D	52	1.5	6	11	3	3	24	606	01000010	0	00001111	00000000			
	2014 06 06	15:15:00	24	62.909902	8.212950		3D	67	2.0	5	1	6	0	22	605	01000010	696	00001111	11111111			
	2014 06 06	15:45:00	62	62.908310	8.209143		3D	50	2.0	4	0	26	8	22	600	01000010	0	00001111	00000000			
	2014 06 06	16:15:00	61	62.908007	8.209987		3D	62	1.7	4	0	20	16	20	599	01000010	0	00001111	00000000			
	2014 06 06	16:45:00	65	62.909275	8.212082		3D	59	1.5	6	3	17	9	20	599	01000010	0	00001111	00000000			
	2014 06 06	17:15:00	60	62.909737	8.212478		3D	56	1.3	4	1	5	2	20	598	01000010	0	00001111	00000000			
	2014 06 06	17:45:00	65	62.909595	8.212653		3D	67	1.3	5	5	2	4	20	598	01000010	696	00001111	11111111			
	2014 06 06	18:15:00	59	62.907817	8.209272		3D	60	1.7	4	2	33	19	18	597	01000010	0	00001111	00000000			
	2014 06 06	18:45:00	72	62.908747	8.210897		3D	43	3.2	6	5	3	0	18	597	01000010	0	00001111	00000000			
	2014 06 06	19:15:00	61	62.908693	8.210763		3D	59	3.1	5	1	2	0	18	597	01000010	0	00001111	00000000			
